,datetime_utc,flow_rate,meter,qc_flag,methane_fraction_km,gas_comp_sigma_km,kgh_ch4_km,methane_fraction_su_raw,gas_comp_sigma_su_raw,kgh_ch4_su_raw,methane_fraction_su_normalized,gas_comp_sigma_su_normalized,kgh_ch4_su_normalized
2808,2022-10-26 16:36:48,0.0,None,0,0.950644,0.0013657668785948,0.0,0.88,0.0225,0.0,0.88,0.0225,0.0
2809,2022-10-26 16:36:49,0.0,None,0,0.950644,0.0013657668785948,0.0,0.88,0.0225,0.0,0.88,0.0225,0.0
2810,2022-10-26 16:36:50,0.0,None,0,0.950644,0.0013657668785948,0.0,0.88,0.0225,0.0,0.88,0.0225,0.0
2811,2022-10-26 16:36:51,0.0,None,0,0.950644,0.0013657668785948,0.0,0.88,0.0225,0.0,0.88,0.0225,0.0
2812,2022-10-26 16:36:52,0.0,None,0,0.950644,0.0013657668785948,0.0,0.88,0.0225,0.0,0.88,0.0225,0.0
2813,2022-10-26 16:36:53,0.0,None,0,0.950644,0.0013657668785948,0.0,0.88,0.0225,0.0,0.88,0.0225,0.0
2814,2022-10-26 16:36:54,0.0,None,0,0.950644,0.0013657668785948,0.0,0.88,0.0225,0.0,0.88,0.0225,0.0
2815,2022-10-26 16:36:55,0.0,None,0,0.950644,0.0013657668785948,0.0,0.88,0.0225,0.0,0.88,0.0225,0.0
2816,2022-10-26 16:36:56,0.0,None,0,0.950644,0.0013657668785948,0.0,0.88,0.0225,0.0,0.88,0.0225,0.0
2817,2022-10-26 16:36:57,0.0,None,0,0.950644,0.0013657668785948,0.0,0.88,0.0225,0.0,0.88,0.0225,0.0
2818,2022-10-26 16:36:58,0.0,None,0,0.950644,0.0013657668785948,0.0,0.88,0.0225,0.0,0.88,0.0225,0.0
2819,2022-10-26 16:36:59,0.0,None,0,0.950644,0.0013657668785948,0.0,0.88,0.0225,0.0,0.88,0.0225,0.0
2820,2022-10-26 16:37:00,0.0,None,0,0.950644,0.0013657668785948,0.0,0.88,0.0225,0.0,0.88,0.0225,0.0
2821,2022-10-26 16:37:01,0.0,None,0,0.950644,0.0013657668785948,0.0,0.88,0.0225,0.0,0.88,0.0225,0.0
2822,2022-10-26 16:37:02,0.0,None,0,0.950644,0.0013657668785948,0.0,0.88,0.0225,0.0,0.88,0.0225,0.0
2823,2022-10-26 16:37:03,0.0,None,0,0.950644,0.0013657668785948,0.0,0.88,0.0225,0.0,0.88,0.0225,0.0
2824,2022-10-26 16:37:04,0.0,None,0,0.950644,0.0013657668785948,0.0,0.88,0.0225,0.0,0.88,0.0225,0.0
2825,2022-10-26 16:37:05,0.0,None,0,0.950644,0.0013657668785948,0.0,0.88,0.0225,0.0,0.88,0.0225,0.0
2826,2022-10-26 16:37:06,0.0,None,0,0.950644,0.0013657668785948,0.0,0.88,0.0225,0.0,0.88,0.0225,0.0
2827,2022-10-26 16:37:07,0.0,None,0,0.950644,0.0013657668785948,0.0,0.88,0.0225,0.0,0.88,0.0225,0.0
2828,2022-10-26 16:37:08,0.0,None,0,0.950644,0.0013657668785948,0.0,0.88,0.0225,0.0,0.88,0.0225,0.0
2829,2022-10-26 16:37:09,0.0,None,0,0.950644,0.0013657668785948,0.0,0.88,0.0225,0.0,0.88,0.0225,0.0
2830,2022-10-26 16:37:10,0.0,None,0,0.950644,0.0013657668785948,0.0,0.88,0.0225,0.0,0.88,0.0225,0.0
2831,2022-10-26 16:37:11,0.0,None,0,0.950644,0.0013657668785948,0.0,0.88,0.0225,0.0,0.88,0.0225,0.0
2832,2022-10-26 16:37:12,0.0,None,0,0.950644,0.0013657668785948,0.0,0.88,0.0225,0.0,0.88,0.0225,0.0
2833,2022-10-26 16:37:13,0.0,None,0,0.950644,0.0013657668785948,0.0,0.88,0.0225,0.0,0.88,0.0225,0.0
2834,2022-10-26 16:37:14,0.0,None,0,0.950644,0.0013657668785948,0.0,0.88,0.0225,0.0,0.88,0.0225,0.0
2835,2022-10-26 16:37:15,0.0,None,0,0.950644,0.0013657668785948,0.0,0.88,0.0225,0.0,0.88,0.0225,0.0
2836,2022-10-26 16:37:16,0.0,None,0,0.950644,0.0013657668785948,0.0,0.88,0.0225,0.0,0.88,0.0225,0.0
2837,2022-10-26 16:37:17,0.0,None,0,0.950644,0.0013657668785948,0.0,0.88,0.0225,0.0,0.88,0.0225,0.0
2838,2022-10-26 16:37:18,0.0,None,0,0.950644,0.0013657668785948,0.0,0.88,0.0225,0.0,0.88,0.0225,0.0
2839,2022-10-26 16:37:19,0.0,None,0,0.950644,0.0013657668785948,0.0,0.88,0.0225,0.0,0.88,0.0225,0.0
