,datetime_utc,meter,meter_percent_uncertainty,meter_sigma,whole_gas_kgh,fraction_methane,fraction_methane_sigma,methane_kgh,methane_kgh_sigma,data_qc
0,2022-11-11 16:58:00,NA,NA,NA,NA,NA,NA,NA,NA,2
1,2022-11-11 16:58:01,NA,NA,NA,NA,NA,NA,NA,NA,2
2,2022-11-11 16:58:02,NA,NA,NA,NA,NA,NA,NA,NA,2
3,2022-11-11 16:58:03,NA,NA,NA,NA,NA,NA,NA,NA,2
4,2022-11-11 16:58:04,NA,NA,NA,NA,NA,NA,NA,NA,2
5,2022-11-11 16:58:05,NA,NA,NA,NA,NA,NA,NA,NA,2
6,2022-11-11 16:58:06,NA,NA,NA,NA,NA,NA,NA,NA,2
7,2022-11-11 16:58:07,NA,NA,NA,NA,NA,NA,NA,NA,2
8,2022-11-11 16:58:08,NA,NA,NA,NA,NA,NA,NA,NA,2
9,2022-11-11 16:58:09,NA,NA,NA,NA,NA,NA,NA,NA,2
10,2022-11-11 16:58:10,NA,NA,NA,NA,NA,NA,NA,NA,2
11,2022-11-11 16:58:11,NA,NA,NA,NA,NA,NA,NA,NA,2
12,2022-11-11 16:58:12,NA,NA,NA,NA,NA,NA,NA,NA,2
13,2022-11-11 16:58:13,NA,NA,NA,NA,NA,NA,NA,NA,2
14,2022-11-11 16:58:14,NA,NA,NA,NA,NA,NA,NA,NA,2
15,2022-11-11 16:58:15,NA,NA,NA,NA,NA,NA,NA,NA,2
16,2022-11-11 16:58:16,NA,NA,NA,NA,NA,NA,NA,NA,2
17,2022-11-11 16:58:17,NA,NA,NA,NA,NA,NA,NA,NA,2
18,2022-11-11 16:58:18,NA,NA,NA,NA,NA,NA,NA,NA,2
19,2022-11-11 16:58:19,NA,NA,NA,NA,NA,NA,NA,NA,2
20,2022-11-11 16:58:20,NA,NA,NA,NA,NA,NA,NA,NA,2
21,2022-11-11 16:58:21,NA,NA,NA,NA,NA,NA,NA,NA,2
22,2022-11-11 16:58:22,NA,NA,NA,NA,NA,NA,NA,NA,2
23,2022-11-11 16:58:23,NA,NA,NA,NA,NA,NA,NA,NA,2
24,2022-11-11 16:58:24,NA,NA,NA,NA,NA,NA,NA,NA,2
25,2022-11-11 16:58:25,NA,NA,NA,NA,NA,NA,NA,NA,2
26,2022-11-11 16:58:26,NA,NA,NA,NA,NA,NA,NA,NA,2
27,2022-11-11 16:58:27,NA,NA,NA,NA,NA,NA,NA,NA,2
28,2022-11-11 16:58:28,NA,NA,NA,NA,NA,NA,NA,NA,2
29,2022-11-11 16:58:29,NA,NA,NA,NA,NA,NA,NA,NA,2
30,2022-11-11 16:58:30,NA,NA,NA,NA,NA,NA,NA,NA,2
31,2022-11-11 16:58:31,NA,NA,NA,NA,NA,NA,NA,NA,2
32,2022-11-11 16:58:32,NA,NA,NA,NA,NA,NA,NA,NA,2
33,2022-11-11 16:58:33,NA,NA,NA,NA,NA,NA,NA,NA,2
34,2022-11-11 16:58:34,NA,NA,NA,NA,NA,NA,NA,NA,2
35,2022-11-11 16:58:35,NA,NA,NA,NA,NA,NA,NA,NA,2
36,2022-11-11 16:58:36,NA,NA,NA,NA,NA,NA,NA,NA,2
37,2022-11-11 16:58:37,NA,NA,NA,NA,NA,NA,NA,NA,2
38,2022-11-11 16:58:38,NA,NA,NA,NA,NA,NA,NA,NA,2
39,2022-11-11 16:58:39,NA,NA,NA,NA,NA,NA,NA,NA,2
40,2022-11-11 16:58:40,NA,NA,NA,NA,NA,NA,NA,NA,2
41,2022-11-11 16:58:41,NA,NA,NA,NA,NA,NA,NA,NA,2
42,2022-11-11 16:58:42,NA,NA,NA,NA,NA,NA,NA,NA,2
43,2022-11-11 16:58:43,NA,NA,NA,NA,NA,NA,NA,NA,2
44,2022-11-11 16:58:44,NA,NA,NA,NA,NA,NA,NA,NA,2
45,2022-11-11 16:58:45,NA,NA,NA,NA,NA,NA,NA,NA,2
46,2022-11-11 16:58:46,NA,NA,NA,NA,NA,NA,NA,NA,2
47,2022-11-11 16:58:47,NA,NA,NA,NA,NA,NA,NA,NA,2
48,2022-11-11 16:58:48,NA,NA,NA,NA,NA,NA,NA,NA,2
49,2022-11-11 16:58:49,NA,NA,NA,NA,NA,NA,NA,NA,2
50,2022-11-11 16:58:50,NA,NA,NA,NA,NA,NA,NA,NA,2
